% The multi-feature digit dataset
% -------------------------------
% 
% Oowned and donated by:
% ----------------------
% 
% Robert P.W. Duin
% Department of Applied Physics 
% Delft University of Technology 
% P.O. Box 5046, 2600 GA Delft
% The Netherlands
% 
% email: duin@ph.tn.tudelft.nl
% http : //www.ph.tn.tudelft.nl/~duin
% tel +31 15 2786143
% 
% Usage
% -----
% A slightly different version of the database is used in
% 
% M. van Breukelen, R.P.W. Duin, D.M.J. Tax, and J.E. den Hartog, Handwritten
%      digit recognition by combined classifiers, Kybernetika, vol. 34, no. 4,
%      1998, 381-386.
% 
% M. van Breukelen and R.P.W. Duin, Neural Network Initialization by Combined
%      Classifiers, in: A.K. Jain, S. Venkatesh, B.C. Lovell (eds.), ICPR'98,
%      Proc. 14th Int. Conference on Pattern Recognition (Brisbane, Aug. 16-20),
% 
% The database as it is is used in:
% 
% A.K. Jain, R.P.W. Duin, J. Mao, Statisitcal Pattern Recognition: A Review,
%      in preparation
% 
% Description
% -----------
% 
% This dataset consists of features of handwritten numerals (`0'--`9')
% extracted from a collection of Dutch utility maps. 200 patterns per
% class (for a total of 2,000 patterns) have been digitized in  binary
% images. These digits are represented in terms of the following six
% feature sets (files): 
% 
% 1. mfeat-fou: 76 Fourier coefficients of the character shapes; 
% 2. mfeat-fac: 216 profile correlations; 
% 3. mfeat-kar: 64 Karhunen-Love coefficients; 
% 4. mfeat-pix: 240 pixel averages in 2 x 3 windows; 
% 5. mfeat-zer: 47 Zernike moments; 
% 6. mfeat-mor: 6 morphological features. 
% 
% In each file the 2000 patterns are stored in ASCI on 2000 lines. The
% first 200 patterns are of class `0', followed by sets of 200 patterns
% for each of the classes `1' - `9'. Corresponding patterns in different
% feature sets (files) correspond to the same original character.
% 
% The source image dataset is lost. Using the pixel-dataset (mfeat-pix)
% sampled versions of the original images may be obtained (15 x 16 pixels).
% 
% Total number of instances:
% --------------------------
% 2000 (200 instances per class)
% 
% Total number of attributes:
% ---------------------------
% 649 (distributed over 6 datasets,see above)
% 
% no missing attributes
% 
% Total number of classes:
% ------------------------
% 10
% 
% Format:
% ------
% 6 files, see above.
% Each file contains 2000 lines, one for each instance.
% Attributes are SPACE separated and can be loaded by Matlab as
% > load filename
% No missing attributes. Some are integer, others are real.
% 
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation mfeat

@attribute 'att1' REAL
@attribute 'att2' REAL
@attribute 'att3' REAL
@attribute 'att4' REAL
@attribute 'att5' REAL
@attribute 'att6' REAL
@attribute 'att7' REAL
@attribute 'att8' REAL
@attribute 'att9' REAL
@attribute 'att10' REAL
@attribute 'att11' REAL
@attribute 'att12' REAL
@attribute 'att13' REAL
@attribute 'att14' REAL
@attribute 'att15' REAL
@attribute 'att16' REAL
@attribute 'att17' REAL
@attribute 'att18' REAL
@attribute 'att19' REAL
@attribute 'att20' REAL
@attribute 'att21' REAL
@attribute 'att22' REAL
@attribute 'att23' REAL
@attribute 'att24' REAL
@attribute 'att25' REAL
@attribute 'att26' REAL
@attribute 'att27' REAL
@attribute 'att28' REAL
@attribute 'att29' REAL
@attribute 'att30' REAL
@attribute 'att31' REAL
@attribute 'att32' REAL
@attribute 'att33' REAL
@attribute 'att34' REAL
@attribute 'att35' REAL
@attribute 'att36' REAL
@attribute 'att37' REAL
@attribute 'att38' REAL
@attribute 'att39' REAL
@attribute 'att40' REAL
@attribute 'att41' REAL
@attribute 'att42' REAL
@attribute 'att43' REAL
@attribute 'att44' REAL
@attribute 'att45' REAL
@attribute 'att46' REAL
@attribute 'att47' REAL
@attribute 'att48' REAL
@attribute 'att49' REAL
@attribute 'att50' REAL
@attribute 'att51' REAL
@attribute 'att52' REAL
@attribute 'att53' REAL
@attribute 'att54' REAL
@attribute 'att55' REAL
@attribute 'att56' REAL
@attribute 'att57' REAL
@attribute 'att58' REAL
@attribute 'att59' REAL
@attribute 'att60' REAL
@attribute 'att61' REAL
@attribute 'att62' REAL
@attribute 'att63' REAL
@attribute 'att64' REAL
@attribute 'class' {1,2,3,4,5,6,7,8,9,10}

@data
-13.05726624,2.35174894,-5.65281010,-1.02422965,1.31147873,-3.27590966,-0.82159948,-3.59538531,0.55173779,-5.37296247,2.42932653,-1.21056104,-1.72417092,-1.77260053,-4.07674503,2.58456087,0.45072770,2.63742876,3.07871914,1.83218861,-6.48432016,-2.63601375,1.41861212,-0.73750234,-0.34060562,-0.09638312,0.08637887,0.32890642,3.18502331,-1.09611177,0.08933437,-0.29886055,0.92456752,-0.64318782,-0.07107759,0.09336865,-1.46532166,0.40990752,-2.39862156,0.60365438,1.79133081,-3.34409785,-0.27701312,2.24021411,2.30334044,-1.18598115,0.04241633,-0.54863381,0.15530717,1.75144088,-2.31853890,0.41838637,-0.05684137,-0.56047630,1.76915288,1.05135250,0.50849891,-0.13442189,-1.12845695,1.16943824,0.29674375,-0.93133199,-0.11388201,-0.12562498,7
-10.38341331,1.75912142,3.59696841,-7.83628798,3.36148787,-2.21530843,1.97474658,-7.40110111,0.77616549,-8.68242741,0.25264478,0.23563290,-3.40095901,1.48990965,-3.26816177,2.35948610,0.84873414,-0.46958733,-0.12795402,2.69161940,-4.33395147,-2.57510900,3.08284688,-1.06280804,2.11211920,-1.60659528,0.74583924,-1.67145002,1.58641958,1.36916959,-3.12576818,0.90169096,1.52669489,1.90871286,-0.30492115,0.54162538,-1.64646423,-0.62378794,2.16024351,-0.04854971,-2.29448318,-0.33131278,-0.57273757,-0.45740271,0.61388588,-1.13552022,1.16549742,-0.75097513,-0.74563724,-0.59882522,0.02214153,-0.78317094,1.55306923,0.09842122,2.16552615,-0.11845005,-0.16222906,0.20899999,-0.83031911,-1.31588542,2.23069024,-1.04136813,0.94965112,0.43455660,7
-8.50586891,5.34266281,-3.29877114,1.86466360,-3.80384636,-3.40758634,1.45536232,-4.07348728,3.81424141,-3.72737908,0.28135967,2.24144745,3.22950482,-2.70165420,-4.52260399,4.76547432,-1.82236111,5.32001781,-0.49343181,2.05760193,-0.89185977,0.94311404,-0.54434252,4.79899836,2.33473969,0.29089385,0.05923641,3.56147528,0.29601717,0.56516933,2.43735862,-1.50574577,-0.51266241,3.78556252,2.30881190,-3.62967420,1.09033132,-0.61126500,3.56438494,-1.57052314,0.29259741,-0.95714813,2.42566252,2.56468177,5.11201811,-1.20527220,0.78452545,1.17065513,-0.01788974,0.38328946,0.92947769,0.93888992,-1.00037503,-0.35008681,-1.04583478,0.35809004,-0.89306998,-0.68981987,-0.64780784,0.14928365,-1.74208105,-1.07325077,2.17782021,0.19946107,7
-9.47723675,-1.19645548,-4.98110390,1.08741260,1.79076827,-2.53595138,0.46188021,-6.47296810,5.41740227,-0.91283607,0.84632885,0.63554287,0.60625082,-5.34621477,-5.99146938,5.32179451,2.33036494,3.33463883,4.11989975,5.64540577,-1.61649632,-1.60250378,-3.48035264,0.31581259,0.03382558,2.13472438,1.94267404,-0.15228927,1.89081788,-5.95030499,0.17429805,-2.05616903,-0.79831696,2.11553597,2.45472145,-1.81981480,-0.39214611,-0.43633908,-0.13348389,0.95859027,1.02312231,0.17604551,-0.16830568,1.64552116,0.54873466,-1.70941639,-0.62697947,0.43760395,0.99187082,1.96958554,-1.20834863,0.33671564,0.37496948,-0.11882734,-0.32844263,-2.77174568,-1.07067394,0.58359164,0.51793581,-1.44431782,-0.37575307,1.93866444,-0.31333905,-0.65307969,7
-13.91603470,-0.48455691,3.46823263,-5.08437395,4.61343002,1.26144993,5.38150692,-1.18386269,1.21227288,-5.91142368,6.85236502,-4.06101322,-4.21237135,-1.14990091,-0.91555023,0.56694770,3.99706244,-2.20620918,2.21819663,0.75970244,-1.75906587,-0.67118770,-0.69320750,3.71894741,-0.85119045,-0.60336101,3.64319658,-1.08230555,-1.62072039,1.06679082,-0.53850710,0.32600951,0.35580617,-1.26278901,1.70549774,-0.58377242,0.88765430,0.71394855,-0.06182158,-1.30163980,-1.53269017,0.98122245,-1.59796941,0.07704727,0.77035248,-0.29911262,0.69616932,-0.83380389,-1.80628705,-0.21512076,-0.30045074,0.38876885,-1.24895883,0.29818702,0.23427463,0.21044368,1.01618505,-1.81988668,0.59760672,-0.81013691,0.40844095,-0.71242690,1.01642442,0.47152719,7
-10.50019932,5.68133640,-1.08988261,-10.05076981,-5.38555145,0.78877664,0.21623349,-8.67873287,-0.53577900,-8.17834473,1.99586236,2.13666821,-1.51666141,-0.59375525,0.34716654,-0.90961027,-0.92723036,2.94646120,-0.64425898,-1.07100713,3.42062950,3.67765260,1.27873385,1.11362505,1.80108511,-0.79950792,3.26180077,0.86290836,1.32808709,4.26085758,-0.39986598,-1.19373393,0.35962552,1.25250816,1.76111221,-1.56390178,0.17325091,-0.15283650,0.51296663,-0.40852740,-1.97543335,2.24511242,0.36279285,-0.18594657,0.24442327,0.55063552,1.53245819,-0.62946200,0.12359580,-0.54357105,0.26542404,0.32386148,-0.57754660,-1.00377607,-1.49882174,0.16925514,0.00813699,-1.88265121,-0.58684391,-0.57908303,0.49142867,-0.85279137,-0.28113955,0.22704458,7
-7.98984385,2.13549137,3.81662560,-2.32518148,1.88426745,-1.98525691,1.58212686,-0.52076983,-2.30098343,-9.98332405,-2.21461916,2.98128486,-4.54133749,3.87713575,-5.43987846,4.06019497,0.55728245,-4.63520622,-2.54315734,1.56131315,1.31197262,-0.28243357,1.58225775,0.18234801,2.45667410,0.39421839,3.22201729,-1.16641021,-0.04335690,0.29725063,-2.83628559,2.01247454,1.63129473,-1.05587125,0.00648636,-2.55706620,0.99712896,-0.20387441,0.59021628,0.15628427,-1.41797554,-0.61936516,-1.12274444,-0.78283113,0.39674544,1.15186584,-0.61651295,1.14623237,1.27703524,-0.04618728,0.69561869,-0.59657907,0.65667677,0.60029072,-1.86980009,-0.42177740,1.02197957,-0.04897417,1.94092417,-1.89738894,-0.05948563,0.20496005,0.84523594,-1.12749219,7
-11.93933487,5.19261646,-5.82782221,0.08210284,3.79827261,-0.64623964,0.23087621,-2.73213935,3.07971048,-6.18781519,0.62925935,0.34725451,-2.58053970,-2.65380692,-4.66653538,8.10843372,-0.25025570,0.25936520,-1.16460943,0.24999142,-3.01343441,-3.17715788,0.51224172,0.64571762,1.07032192,0.29938516,0.89235795,1.01123428,1.28971028,-2.96757841,1.12414551,0.30681920,0.93839514,2.79084063,0.41495883,-1.22957015,0.35004473,-3.33481479,-0.67750490,-0.51918119,0.51168072,-2.30008650,-0.71276903,3.33216619,2.40480471,1.21306968,-0.04596283,0.46227384,-0.06998143,1.08550644,-1.56944466,1.12346649,-1.69187665,-0.64192152,-0.24781495,0.88489866,2.54978180,-1.47757387,-0.65923029,-0.03928196,0.72293586,-0.80024302,1.35564482,0.46889910,7
-14.31921959,0.94604731,-3.86742878,-1.83016872,0.28025889,-3.05108714,1.49167204,0.64046252,-1.07749653,-5.02973509,1.79775977,-1.45738959,-1.63593960,-4.72248602,-4.89862633,-0.35516524,2.57045102,4.46104431,2.41500735,-0.21718359,-7.15848351,-0.95984977,1.58422732,0.51488829,-1.92740047,0.53126007,-0.67681658,0.59066999,2.69139576,0.93403256,-0.24674952,-1.23595595,-1.60653234,-1.46781516,0.55312800,-0.48704544,-0.10147977,2.06984663,-2.36680317,1.78733110,0.10390091,-0.55564451,-0.97661531,0.19548242,0.85901779,-1.27308488,0.82843924,1.14735258,0.29659152,0.57037079,0.12149207,0.39425385,-0.62316227,0.82182610,-0.56481284,0.71424627,0.18029523,0.07394203,0.04694682,1.07964671,0.56767923,0.24316341,-1.90273929,1.19712031,7
-6.97361898,8.50971699,-5.64145756,2.42281079,0.48843205,-4.55860519,-2.74117947,-6.08146572,1.38897347,-6.54350615,-0.46149468,-0.80637288,-1.54116130,-1.74506271,-3.65016985,5.29371452,-1.36756229,0.64358211,1.16082370,0.04935074,-5.42092085,-2.09183526,0.68744147,1.54674625,-0.86302018,-1.39912558,-1.78021908,0.96447146,1.26315689,-1.50004160,-0.31052649,-0.04084587,0.15637510,1.44642389,0.71289545,-1.71433413,-0.87547946,-1.42449045,1.42671347,0.37091106,-0.53472936,-1.22191966,-1.35446882,2.04393268,0.53093898,1.49580359,-0.11060719,0.12370229,-1.61278796,0.25065947,-1.30230045,0.94440919,1.14459538,-0.17723703,0.47772592,0.36647606,2.03171396,0.20788231,-1.26236224,1.20038140,0.23943274,0.83968371,1.11512899,0.13441184,7
-12.84897900,3.46143866,-0.63988382,-7.01549101,0.33408117,1.60456753,1.17162466,-6.45852089,-1.07619953,-9.96506596,3.32340717,0.40548730,-5.47005701,-0.32606313,-1.28946733,2.16383719,1.64541507,1.05026150,-1.28931928,-1.53368998,-1.41230536,-1.47346449,2.44749236,0.53604603,-1.15916491,1.77184176,1.78263795,0.56467342,2.62810993,1.68542492,-1.53043854,0.05027938,0.79405487,-0.52726895,-0.59025311,0.65511644,-1.40474033,-0.73125452,-0.23431528,-0.47483811,-1.23770332,-0.70143676,-0.62911588,-0.51446766,0.58548355,0.21289569,1.77923214,-2.10985732,0.38554555,1.61099350,-0.64516896,0.53046298,0.03750682,-2.16859245,-0.74052948,-0.96871471,0.29098678,-2.11164427,-0.16378114,-0.69657159,1.90062189,-1.46259952,0.11276454,0.22297603,7
-10.36181545,8.76865768,-4.42751551,-4.99158335,-5.57797432,-1.42934179,-1.56149721,-4.78600693,0.80075264,-8.15110779,0.17186666,0.21179914,-1.41685820,-1.24121606,-0.03953314,1.75283742,-1.66955161,4.49558735,-1.31907845,-1.95611525,-0.14423920,2.74862003,2.10525250,0.66006899,-0.39719453,-1.09376967,1.72906315,4.14171743,3.25507545,1.11709869,0.25759816,-0.42028403,-0.17021410,-0.42829591,-0.23043561,0.51463467,-1.35788548,-0.36717397,-0.77970207,0.51299989,-0.02642477,-0.13400872,1.22371674,0.35511297,0.39008224,1.21299255,-0.08365427,-2.28513932,0.29390073,1.74173915,0.12857836,0.90867126,-0.46887851,0.18892872,0.26783663,0.85725296,1.47026479,-1.47666812,1.09873247,1.90479243,0.89018101,0.42702734,-0.06747460,-0.43957731,7
-4.59678698,3.55059290,-5.30767393,-3.82589555,2.58438015,6.01267147,10.21846485,-1.84744835,-2.95143461,-9.07002735,0.78033447,5.96607447,-2.07431102,3.78551698,0.84829450,-2.99246168,-1.06307340,1.13122869,-1.68785727,-0.62617528,3.16128159,0.45193470,-2.58321500,1.21724129,5.91882038,-1.27030671,5.01006699,-4.25685120,-1.35172939,1.33692110,-0.85529459,-0.76785624,0.99190998,0.30669224,0.72875714,-1.56743777,0.94065094,1.31745923,0.14755487,0.12296939,-0.33155358,0.70060635,-1.82818329,-0.81274283,-1.95865524,0.45518380,0.91658044,0.20150566,0.00726926,-0.50532985,1.26926947,0.88170850,1.31870663,-1.30466938,0.66357034,-0.65757084,-0.92433214,-0.17160757,1.32741141,-1.49331486,-1.40878105,-0.23521759,1.88095200,-0.21272203,7
-8.86073589,8.41310787,-4.31947517,-0.02316797,-1.51991129,-2.39552808,-1.79826975,-4.94402027,2.25511599,-8.45693302,0.26124644,0.88019824,-3.59372663,-0.36400068,-3.06093788,4.30763531,0.04059410,3.02326226,-1.09704709,-0.10629463,-3.77891970,-2.35069442,3.00287223,1.54647446,0.68111634,0.30717486,0.24333423,1.68278813,2.27757025,0.28555155,-1.37467945,0.59821367,-0.21488975,0.86147088,-1.69545364,0.41056231,-1.60604501,-1.08197618,0.32713604,-1.65422261,-1.14745915,-0.87164026,-0.51875937,1.18971932,1.85702777,0.32369173,-0.19231050,-1.12402701,-1.26492310,1.22256458,-0.35896599,1.87369716,-0.45010233,0.63316625,0.57602888,1.38755369,1.72315347,-1.72671914,-0.85422778,1.56105578,-1.47150147,0.52750117,0.31106091,-0.00788973,7
-11.13042355,5.38946915,-4.92829800,-2.08565307,-0.77675009,-1.65813828,-0.97930717,-6.19140053,-0.17316723,-8.59877396,-0.63736081,-1.91725659,-2.31438971,-0.65049541,-1.68715239,5.20874119,1.03668094,2.55216622,0.35666502,0.58213305,-2.99972057,-1.61950707,2.78176975,0.39514709,0.80013430,-1.05960512,-0.08772966,0.45139015,3.31563997,0.33586192,-0.76532042,0.78969121,1.00442398,1.14592183,0.90193856,0.18888918,-0.49646711,-1.82892799,-0.23502719,-0.82018232,0.21295822,-0.88118380,-0.96145809,1.81016111,0.18184972,0.55912375,1.08532417,-1.90339494,-2.36975193,1.72976649,-1.14300644,2.28341150,0.95133281,-0.49952686,-0.52394158,2.04633784,1.89481711,-1.37502325,-1.19212782,0.72369874,1.25606203,-0.26937321,-1.61874986,-0.46768513,7
-8.94805241,4.15169144,-6.77540350,1.18445468,2.13584185,0.25888550,0.41218543,-3.78010392,4.67497492,-8.13134956,2.27040362,-0.46069407,-2.91744089,-1.04205942,-5.42829418,1.69429719,-0.22680283,1.01917934,2.25884271,5.23567200,-4.10513449,-3.22732782,-2.70791864,1.48948860,0.86009383,0.85154110,0.69582534,-1.93364727,2.38255715,-3.09037066,0.13720644,0.26286983,-0.91867548,1.40677834,1.01242316,-0.15505490,-0.37353921,-1.32323384,1.50847805,0.41271377,0.97782421,-2.00741673,1.05056977,1.99239850,0.82686162,0.26810125,0.06856392,0.05587506,-1.02287674,0.41392219,0.17881578,0.35772002,-1.28385663,-2.29668498,-0.05252093,-0.45478612,-0.27855802,-0.12763168,-0.00973564,-1.40472317,0.23169999,-0.89211237,0.44901597,-1.18730569,7
9.22668934,5.71665001,8.67454243,0.67578459,-0.49985236,2.55673218,-4.06097317,3.07787752,12.70863914,-0.18894684,-1.21483159,-1.95921636,-0.55071139,-2.23212957,1.65325642,0.40878093,0.16751993,0.95616257,2.60943317,2.30751371,-2.57060289,-2.56997848,-0.34078756,-2.65721297,0.91540241,0.77841204,0.12696737,2.76351905,-0.44822454,1.80771005,0.11215127,1.47693682,1.05228889,-3.18121767,2.21019673,2.35173774,-2.96976757,-1.31709790,0.28896844,0.02144706,-1.48245549,0.01600803,-0.32808134,0.61018741,1.05853772,0.11826491,0.06057455,0.80035198,-0.31511608,0.33552063,-0.10329400,0.65232217,1.38600838,-1.73837972,0.64007604,1.86289382,0.08308482,1.18868518,1.32862306,2.44477081,-0.56885040,-0.46016273,-0.63169658,1.27847743,8
4.44505787,-9.29730034,2.85620022,10.52004242,2.01884651,5.60855770,0.40289044,-1.33653331,-0.98986387,-1.74681473,-6.51692295,3.76767373,1.77800119,-3.48248982,2.56110048,-0.14810872,2.02664876,3.70522904,2.86021709,0.60835719,1.48985815,1.01359737,0.72767484,2.08221674,-0.93148232,-2.11396050,-2.32718205,0.60467958,-1.71085119,1.73573697,-1.45783103,0.01530600,-1.15900254,-2.50473690,-1.27680087,0.75091422,-0.23046970,0.75430572,-1.27681553,2.06491804,1.88105464,-1.06450069,-3.64021349,-2.67551208,-1.87657320,0.16615158,0.27473798,-1.56483197,-0.43831697,-0.21010911,-1.09943676,-0.54922867,0.68386900,-1.36346793,-0.18746203,0.86439240,-0.43830562,1.00596583,-0.17774996,-0.80647075,0.01382972,0.24437779,-0.68898910,-0.38371769,8
11.93534660,-4.68576908,4.48691463,-3.00764298,-3.07579899,1.31924641,-4.29122925,1.05640888,-6.34530306,-3.12192822,-0.77517128,-0.09147620,2.35436177,-2.27494359,-0.65985060,-0.13291860,1.32718372,1.85813951,-2.13727570,0.16551328,4.92243481,-2.44565511,3.46422219,-1.16949391,1.21331298,0.02647405,1.25029922,-2.32129240,2.19228888,-0.40222254,-2.39295244,-0.53258419,2.23329854,0.13552284,0.20381904,-1.89993775,1.11014628,0.87483740,-0.48268402,0.85279465,-0.02033186,1.84627938,-0.82804346,0.30796206,-1.29859102,-0.12749648,-0.55235744,0.10194993,0.94522852,0.91603446,1.11840010,-0.11199737,0.64114475,-0.06750405,-0.44516951,-0.01848948,1.94592333,0.45576560,0.84447199,-1.65653646,-0.44695321,-2.43631339,-0.12837458,-0.70122391,8
10.09191895,-4.16475534,2.11663651,3.08226085,2.18055820,3.49269700,-0.60651970,-2.38681316,-4.50358343,1.05409694,-5.23657131,0.48916864,1.36083746,-5.36415958,4.29249907,1.36871672,1.17630768,1.63259912,-1.08057237,1.03227210,5.25760508,-1.68143702,3.36979532,0.41897035,0.93697190,-0.08966053,-0.82894123,-2.04942274,-1.27613974,3.18250227,-3.51686478,-0.68940032,0.86455047,-0.95317298,1.22325015,-0.84282255,0.15002728,3.85558200,0.27205646,2.10675883,-1.86994743,-0.84776360,0.36541560,-2.42657423,-0.37700140,0.10308225,0.53551334,-0.55622411,0.65145630,-1.43890357,1.29861295,-0.15972304,2.59674621,1.44321704,0.40406084,-0.54609215,-0.33788633,0.88339227,-0.45834363,-0.89785624,-0.28106967,-1.47502327,-0.08856744,-0.81855249,8
12.91197681,-1.96872139,3.48413372,5.96792746,-0.29379421,5.11540604,0.88640738,-4.14502716,-1.52256727,1.00277042,-1.96146488,-4.39898491,4.56316376,-1.19347227,-2.13277674,-0.25932264,-1.95770979,1.43115568,0.51770991,0.33656573,3.67424703,1.06476879,2.41177559,-1.55709779,0.21968323,1.20551538,0.80918968,-0.97976375,1.06206155,-1.11594808,-2.76328659,1.37076521,0.01124692,-0.53141242,-0.06366229,-1.94703019,0.51389813,1.51343226,0.01443970,0.77432263,-1.84229732,1.58831513,0.64621186,0.09909083,-0.98478258,0.34814176,-1.95891464,-0.11464381,1.22026944,0.38002098,0.44174230,-0.08150101,0.89871025,0.23739159,-0.26003557,-0.98962784,-0.29259205,0.42710429,0.83332688,-1.71119094,-1.75269866,0.20210248,0.21550465,-0.62890369,8
1.90633285,-14.66184902,3.83752942,5.81717110,3.77948189,1.02534175,-1.44939852,-1.54615903,-0.62631035,-2.27374911,-4.56675673,6.45890045,0.43759447,-2.03391409,2.74399209,-3.08782530,-0.20159566,1.83300924,-3.75107765,1.58773565,2.28965974,-2.83509970,4.72107649,0.28170061,-1.02423477,0.07342120,-1.30746400,-1.82284832,-0.28130960,2.35682106,-4.90723753,-2.24569845,2.42060852,-2.05282021,1.42055714,1.77652872,-0.41022158,2.48836732,0.69590449,2.31132889,-1.04916596,1.79293287,-0.26619309,-0.53637397,-0.95833433,0.22366291,1.18185186,0.15943789,-0.06545857,-1.55742037,0.30137080,-0.72058058,0.79933119,1.12159252,-0.17567712,0.40487945,-0.25068641,0.01833354,0.35833752,0.00161159,0.94146401,-0.78812873,2.49298286,-1.79666567,8
13.60153484,1.78072405,7.66031933,2.65650678,-4.65318060,6.36832333,-2.89319324,-2.25916910,0.72043991,1.29257262,0.59888697,-2.43567920,1.27807283,0.83200622,-0.56402111,2.01847816,0.98445797,2.11123586,-0.35498190,0.88087845,1.78376698,0.94830924,0.20931742,-3.52650762,0.14691174,2.02121043,0.75554776,-0.66367126,-1.06049156,-1.33131051,-1.07511795,3.47702885,0.87976813,-0.50022870,0.25329804,-1.61784232,1.44077373,-1.72934389,-1.29568756,-0.02422884,0.56550682,0.45976108,0.08943728,-0.68497485,0.36471367,0.69823974,-0.86444676,-0.43899274,-0.23397504,1.02809799,-1.41451359,0.00262809,0.82490230,1.49701571,1.81152725,1.15164685,0.99003303,-1.60623395,-0.69213736,-1.48017478,-0.24691069,0.46957523,-1.85247719,0.60881704,8
0.62350821,-13.22763157,3.61164570,8.16091442,4.13733196,1.64523256,-2.00205755,-2.16402149,-0.45145226,-1.79433990,-3.01354694,5.86187553,2.25512362,-2.26781964,2.62191010,-2.97601128,-1.04340219,1.45462155,-4.81995296,0.22263455,3.42115712,-1.86328006,4.04118586,-0.13840127,-0.51447141,-1.67142510,-0.13955981,-2.98749495,-0.79661894,2.30306625,-4.93200159,-1.40614533,2.32774234,-1.89932013,2.42927289,0.16780058,0.19165063,3.00184989,0.45868289,1.94847298,1.07164717,1.93256879,-0.86451441,-1.82310104,-2.10946512,-2.00362730,0.83201087,-0.51664400,0.10647944,-0.63107407,0.41292399,-0.65271854,0.86646807,1.89880979,-0.91137856,0.44822311,-0.39074898,-0.12533338,0.67298239,-2.07811213,0.93398005,-0.91153502,0.32822251,-1.97835183,8
12.54741573,-4.38268566,3.11084437,6.36480474,0.31125438,2.50154114,1.15865088,-3.30673337,-2.50159931,0.86864078,-2.94162178,-4.11466312,4.03078222,-3.95322824,1.25890255,0.78582025,-1.45180142,1.14354157,2.30065036,1.17252612,3.35600924,2.04809284,3.01471543,0.69642115,1.26927733,2.21885991,-1.44202566,-1.38833344,-0.82299519,0.74558032,-1.93313420,-0.46517563,-0.73335874,-0.20157057,-2.03681779,-1.28203034,0.32523131,1.21769094,-0.02504444,-0.08374584,-0.13639605,0.97232896,-1.02463126,0.04810929,-1.17334735,0.04781751,-0.34096402,0.65370774,-1.33790350,-0.38750380,1.22733939,-0.42497253,0.20966053,0.02633870,-0.59676963,-1.59744692,-0.68844986,0.58738655,0.09577531,-0.70953286,-1.02873266,0.28828329,1.04336536,-0.27304143,8
14.80581284,1.54591608,9.67847919,0.60673153,-2.87112164,1.10586321,-1.01429701,0.76364934,-1.52572870,1.90995812,-0.95443368,-0.66698289,0.20185363,-1.64841950,-0.27221584,3.12119484,-0.15170085,-0.63871300,1.89612961,0.56524372,3.76401258,0.88143116,2.60174394,-0.05420995,0.51460397,1.30957353,-1.31244278,-0.46782267,1.66836524,0.42363584,-2.16321278,-1.10053730,-1.28731692,1.08199048,-1.52518821,-2.19207764,1.97141099,2.61096644,-2.05978489,-0.31791687,0.18792295,1.48960435,0.03255795,0.03217738,-0.74428058,1.68661261,-0.14838363,0.92584932,1.10261488,-1.11219001,-1.37022769,0.88812733,-0.08064485,-0.04291224,-0.26443142,-0.61431974,1.56364679,-0.18687747,0.47713453,-0.72613639,-1.66580045,-2.00887394,0.57968163,1.25410700,8
13.98652363,4.34697247,5.67101574,1.02636647,0.87346685,-0.15117216,0.88856125,-2.86585808,-1.32282114,3.14755177,-2.35762310,-1.99027133,1.01502419,-0.04772498,1.38599920,1.39759660,-2.25302839,-0.89362723,1.76780915,-2.19651937,5.00224543,0.23589307,1.89636552,0.29327989,1.84082496,0.64814252,-0.15803799,-1.60864460,0.49353671,0.96610749,-2.33922625,-1.02591574,0.86766833,-0.86695439,-1.98668623,-1.90291989,-0.28718114,0.83696675,-1.60017002,0.42074120,-1.19146287,2.43952847,-0.18709438,-1.60825634,-0.78982282,-0.24347356,-0.04932709,0.78566813,2.13109684,-0.83066761,1.76549423,-0.18887389,0.83481491,-0.56008124,0.30688852,0.14211446,2.58592439,0.02829953,0.48801535,-0.73743331,0.37209088,0.68199736,1.72951758,-1.44884157,8
14.67619514,3.36429310,10.81218147,-0.04172397,-3.67649269,0.74880069,-2.67034245,1.58551407,3.32771564,-0.67330933,-0.18900228,-0.31889176,-0.97608137,-1.58126915,-0.37446737,3.63106465,0.08208692,-0.79632258,3.89589763,0.49591756,2.98509598,1.38745546,2.29666591,-2.26535082,0.69001782,1.41470492,-0.50413531,-0.43869150,0.36244965,0.48797905,-1.84635484,1.14125061,0.36475903,0.89411831,-0.95805526,-0.58174980,1.80519748,0.52573562,-0.55832469,-0.27491605,0.34709918,0.17867051,-2.63124204,0.39573556,-0.25005960,0.67383683,0.25636017,2.11480784,0.60328001,-2.02646303,-0.23154135,0.78908145,-0.73886800,1.82824731,-0.48973817,-0.09723848,0.86138582,-0.86003923,-0.51261353,-0.56743520,-1.38098514,-0.74661851,0.47371626,0.39692059,8
